symbol,timestamp,close,future_close,forward_return,true_label,pred_signal,hybrid_score,technical_score,sentiment_score,volatility_index,confidence,reason
BTCUSDT,2025-11-10T11:00:00+00:00,106176.5,105311.9,-0.008143044835721707,HOLD,HOLD,-0.0965,-0.3217,0.0,0.0,0.0965,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-10T12:00:00+00:00,105944.17,104530.83,-0.013340422601828836,HOLD,HOLD,-0.0625,-0.2083,0.0,0.0,0.0625,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-10T13:00:00+00:00,106548.02,104390.92,-0.020245331635444803,SELL,HOLD,-0.0943,-0.3142,0.0,0.0,0.0943,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-10T14:00:00+00:00,104898.15,104560.16,-0.003222077796414815,HOLD,HOLD,0.1255,0.4182,0.0,0.0,0.1255,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-10T15:00:00+00:00,105079.99,103455.99,-0.015454892982003518,HOLD,HOLD,0.0753,0.251,0.0,0.0,0.0753,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-10T16:00:00+00:00,105242.05,103399.43,-0.017508400872084967,HOLD,HOLD,0.0875,0.2916,0.0,0.0,0.0875,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-10T17:00:00+00:00,105953.1,103338.99,-0.024672331437211373,SELL,HOLD,0.035,0.1165,0.0,0.0,0.035,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-10T18:00:00+00:00,105478.0,103401.07,-0.019690646390716483,HOLD,HOLD,0.072,0.24,0.0,0.0,0.072,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-10T19:00:00+00:00,105817.99,103126.39,-0.025436128582673,SELL,HOLD,0.0467,0.1558,0.0,0.0,0.0467,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-10T20:00:00+00:00,106010.73,102809.27,-0.030199395853608327,SELL,HOLD,0.0424,0.1413,0.0,0.0,0.0424,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-10T21:00:00+00:00,105631.27,102633.92,-0.02837559370440217,SELL,HOLD,0.0777,0.259,0.0,0.0,0.0777,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-10T22:00:00+00:00,106062.8,103000.01,-0.0288771369415102,SELL,HOLD,0.0244,0.0812,0.0,0.0,0.0244,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-10T23:00:00+00:00,106011.13,103058.99,-0.02784745337588609,SELL,HOLD,0.0566,0.1888,0.0,0.0,0.0566,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-11T00:00:00+00:00,106139.83,102885.99,-0.03065616366636348,SELL,HOLD,0.0205,0.0684,0.0,0.0,0.0205,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-11T01:00:00+00:00,106110.36,103254.64,-0.026912735005328425,SELL,HOLD,0.0344,0.1148,0.0,0.0,0.0344,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-11T02:00:00+00:00,106655.02,103151.66,-0.03284758654585598,SELL,HOLD,-0.0153,-0.0511,0.0,0.0,0.0153,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-11T03:00:00+00:00,106456.0,103310.0,-0.029552115427970243,SELL,HOLD,0.0363,0.121,0.0,0.0,0.0363,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-11T04:00:00+00:00,105755.32,103246.87,-0.02371937411753859,SELL,HOLD,-0.041,-0.1366,0.0,0.0,0.041,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-11T05:00:00+00:00,105249.35,103385.3,-0.017710798213955742,HOLD,HOLD,0.0169,0.0564,0.0,0.0,0.0169,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-11T06:00:00+00:00,105261.27,103366.97,-0.017996172761358502,HOLD,HOLD,0.0285,0.0949,0.0,0.0,0.0285,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-11T07:00:00+00:00,104783.98,103112.66,-0.015950148104700666,HOLD,HOLD,0.1281,0.4271,0.0,0.0,0.1281,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-11T08:00:00+00:00,105157.8,104147.24,-0.009609938587532238,HOLD,HOLD,0.0575,0.1917,0.0,0.0,0.0575,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-11T09:00:00+00:00,104971.63,104521.56,-0.004287539404694458,HOLD,HOLD,0.1053,0.3511,0.0,0.0,0.1053,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-11T10:00:00+00:00,105176.38,104899.99,-0.002627871390895935,HOLD,HOLD,0.104,0.3468,0.0,0.0,0.104,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-11T11:00:00+00:00,105311.9,105020.83,-0.002763885182965956,HOLD,HOLD,0.0601,0.2003,0.0,0.0,0.0601,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-11T12:00:00+00:00,104530.83,104993.74,0.004428454265598039,HOLD,HOLD,0.1627,0.5422,0.0,0.0,0.1627,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-11T13:00:00+00:00,104390.92,105039.99,0.006217686365825753,HOLD,HOLD,0.1675,0.5583,0.0,0.0,0.1675,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-11T14:00:00+00:00,104560.16,103990.4,-0.0054491117840677495,HOLD,HOLD,0.1628,0.5428,0.0,0.0,0.1628,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-11T15:00:00+00:00,103455.99,102173.51,-0.01239638226844101,HOLD,HOLD,0.18,0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-11T16:00:00+00:00,103399.43,101442.61,-0.018924862545180304,HOLD,HOLD,0.18,0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-11T17:00:00+00:00,103338.99,101748.02,-0.015395641083776812,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-11T18:00:00+00:00,103401.07,101542.17,-0.017977570251449124,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-11T19:00:00+00:00,103126.39,101297.31,-0.017736294269585135,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-11T20:00:00+00:00,102809.27,101539.01,-0.012355500627521325,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-11T21:00:00+00:00,102633.92,101920.47,-0.006951405539221313,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-11T22:00:00+00:00,103000.01,101978.96,-0.009913105833678933,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-11T23:00:00+00:00,103058.99,101654.37,-0.013629281637633066,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-12T00:00:00+00:00,102885.99,101854.58,-0.010024785687536305,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-12T01:00:00+00:00,103254.64,102007.0,-0.012083137377651982,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-12T02:00:00+00:00,103151.66,102064.41,-0.010540305410499452,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-12T03:00:00+00:00,103310.0,102130.21,-0.011419901268028202,HOLD,HOLD,0.0876,0.2919,0.0,0.0,0.0876,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-12T04:00:00+00:00,103246.87,102120.0,-0.010914326022667762,HOLD,HOLD,0.1174,0.3913,0.0,0.0,0.1174,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-12T05:00:00+00:00,103385.3,103135.84,-0.0024129155692347594,HOLD,HOLD,-0.0188,-0.0628,0.0,0.0,0.0188,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-12T06:00:00+00:00,103366.97,103590.74,0.002164811447989663,HOLD,HOLD,-0.0248,-0.0826,0.0,0.0,0.0248,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-12T07:00:00+00:00,103112.66,103475.66,0.0035204212557410504,HOLD,HOLD,0.0035,0.0118,0.0,0.0,0.0035,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-12T08:00:00+00:00,104147.24,103684.06,-0.004447357414368422,HOLD,HOLD,-0.1099,-0.3662,0.0,0.0,0.1099,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-12T09:00:00+00:00,104521.56,102827.0,-0.016212540264420067,HOLD,HOLD,-0.1752,-0.5839,0.0,0.0,0.1752,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-12T10:00:00+00:00,104899.99,102991.22,-0.01819609325034258,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-12T11:00:00+00:00,105020.83,102936.5,-0.019846824672781597,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-12T12:00:00+00:00,104993.74,103143.45,-0.017622860181949973,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-12T13:00:00+00:00,105039.99,102326.48,-0.025833113655094685,SELL,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-12T14:00:00+00:00,103990.4,102873.14,-0.010743876357817594,HOLD,HOLD,-0.1301,-0.4338,0.0,0.0,0.1301,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-12T15:00:00+00:00,102173.51,101382.64,-0.0077404603208796035,HOLD,HOLD,0.0426,0.142,0.0,0.0,0.0426,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-12T16:00:00+00:00,101442.61,100633.13,-0.007979684276656485,HOLD,HOLD,-0.1068,-0.3561,0.0,0.0,0.1068,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-12T17:00:00+00:00,101748.02,99659.99,-0.020521578700008106,SELL,HOLD,-0.1179,-0.3929,0.0,0.0,0.1179,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-12T18:00:00+00:00,101542.17,98591.78,-0.029055810014696353,SELL,HOLD,-0.1117,-0.3722,0.0,0.0,0.1117,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-12T19:00:00+00:00,101297.31,98682.14,-0.025816776378365807,SELL,HOLD,-0.0915,-0.305,0.0,0.0,0.0915,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-12T20:00:00+00:00,101539.01,98162.11,-0.03325716884574701,SELL,HOLD,-0.1096,-0.3655,0.0,0.0,0.1096,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-12T21:00:00+00:00,101920.47,98817.36,-0.03044638628530658,SELL,HOLD,-0.1457,-0.4858,0.0,0.0,0.1457,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-12T22:00:00+00:00,101978.96,99851.82,-0.020858616326348094,SELL,HOLD,-0.0741,-0.2469,0.0,0.0,0.0741,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-12T23:00:00+00:00,101654.37,99692.02,-0.019304138130018328,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-13T00:00:00+00:00,101854.58,98973.95,-0.028281791550267103,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-13T01:00:00+00:00,102007.0,99255.6,-0.026972658739106082,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-13T02:00:00+00:00,102064.41,99620.0,-0.023949680402796658,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-13T03:00:00+00:00,102130.21,99139.38,-0.029284479097810547,SELL,HOLD,0.12,0.4,0.0,0.0,0.12,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-13T04:00:00+00:00,102120.0,97823.98,-0.042068350959655346,SELL,HOLD,0.1162,0.3875,0.0,0.0,0.1162,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-13T05:00:00+00:00,103135.84,97523.98,-0.054412316804711154,SELL,HOLD,-0.1203,-0.4011,0.0,0.0,0.1203,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-13T06:00:00+00:00,103590.74,97569.13,-0.05812884433492801,SELL,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-13T07:00:00+00:00,103475.66,97151.98,-0.06111272931238136,SELL,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-13T08:00:00+00:00,103684.06,97377.41,-0.06082564668088802,SELL,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-13T09:00:00+00:00,102827.0,96839.93,-0.05822468806830897,SELL,HOLD,-0.1684,-0.5615,0.0,0.0,0.1684,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-13T10:00:00+00:00,102991.22,96752.2,-0.060578173556930424,SELL,HOLD,-0.1639,-0.5464,0.0,0.0,0.1639,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-13T11:00:00+00:00,102936.5,96167.44,-0.06575957022047571,SELL,HOLD,-0.1319,-0.4396,0.0,0.0,0.1319,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-13T12:00:00+00:00,103143.45,95350.75,-0.07555205880741818,SELL,HOLD,-0.1423,-0.4744,0.0,0.0,0.1423,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-13T13:00:00+00:00,102326.48,95243.95,-0.06921502625713304,SELL,HOLD,-0.0875,-0.2918,0.0,0.0,0.0875,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-13T14:00:00+00:00,102873.14,96542.38,-0.061539484456292426,SELL,HOLD,-0.1108,-0.3694,0.0,0.0,0.1108,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-13T15:00:00+00:00,101382.64,96796.14,-0.04523950056932824,SELL,HOLD,-0.1714,-0.5713,0.0,0.0,0.1714,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-13T16:00:00+00:00,100633.13,97011.22,-0.0359912287335195,SELL,HOLD,-0.1306,-0.4352,0.0,0.0,0.1306,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-13T17:00:00+00:00,99659.99,95842.56,-0.038304539263951436,SELL,HOLD,-0.0891,-0.2971,0.0,0.0,0.0891,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-13T18:00:00+00:00,98591.78,95075.53,-0.03566473797308457,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-13T19:00:00+00:00,98682.14,95778.29,-0.029426297402954636,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-13T20:00:00+00:00,98162.11,94377.47,-0.03855499846121889,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-13T21:00:00+00:00,98817.36,95059.47,-0.038028641930931965,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-13T22:00:00+00:00,99851.82,95179.99,-0.046787629910000655,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-13T23:00:00+00:00,99692.02,94594.0,-0.05113769386957957,SELL,HOLD,-0.0722,-0.2406,0.0,0.0,0.0722,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-14T00:00:00+00:00,98973.95,95149.35,-0.03864249128179679,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-14T01:00:00+00:00,99255.6,95650.17,-0.03632470107480089,SELL,HOLD,-0.0618,-0.2059,0.0,0.0,0.0618,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-14T02:00:00+00:00,99620.0,96482.77,-0.03149196948403931,SELL,HOLD,-0.0705,-0.2349,0.0,0.0,0.0705,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-14T03:00:00+00:00,99139.38,96417.12,-0.027458916930890722,SELL,HOLD,-0.0791,-0.2638,0.0,0.0,0.0791,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-14T04:00:00+00:00,97823.98,96112.14,-0.01749918578246353,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-14T05:00:00+00:00,97523.98,96342.18,-0.012118045223338947,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-14T06:00:00+00:00,97569.13,96121.27,-0.014839324692143925,HOLD,HOLD,-0.0665,-0.2216,0.0,0.0,0.0665,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-14T07:00:00+00:00,97151.98,96333.86,-0.008421032695370648,HOLD,HOLD,-0.0838,-0.2792,0.0,0.0,0.0838,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-14T08:00:00+00:00,97377.41,95910.88,-0.015060269111696428,HOLD,HOLD,-0.1411,-0.4703,0.0,0.0,0.1411,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-14T09:00:00+00:00,96839.93,95808.44,-0.01065149468819309,HOLD,HOLD,-0.1121,-0.3736,0.0,0.0,0.1121,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-14T10:00:00+00:00,96752.2,95952.13,-0.008269269329276156,HOLD,HOLD,-0.1302,-0.4339,0.0,0.0,0.1302,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-14T11:00:00+00:00,96167.44,95696.87,-0.004893236213837105,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-14T12:00:00+00:00,95350.75,95814.08,0.004859217153509561,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-14T13:00:00+00:00,95243.95,96370.16,0.011824478090209471,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-14T14:00:00+00:00,96542.38,96254.25,-0.0029844924063401447,HOLD,HOLD,-0.0771,-0.257,0.0,0.0,0.0771,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-14T15:00:00+00:00,96796.14,96260.0,-0.005538857231290415,HOLD,HOLD,-0.075,-0.2501,0.0,0.0,0.075,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-14T16:00:00+00:00,97011.22,96162.84,-0.008745174011830845,HOLD,HOLD,0.1163,0.3878,0.0,0.0,0.1163,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-14T17:00:00+00:00,95842.56,96238.5,0.0041311500861412965,HOLD,HOLD,0.12,0.4,0.0,0.0,0.12,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-14T18:00:00+00:00,95075.53,96052.99,0.010280878791840618,HOLD,HOLD,0.12,0.4,0.0,0.0,0.12,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-14T19:00:00+00:00,95778.29,96012.01,0.0024402189682025143,HOLD,HOLD,0.0606,0.2019,0.0,0.0,0.0606,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-14T20:00:00+00:00,94377.47,95277.52,0.009536704045997449,HOLD,HOLD,-0.0706,-0.2352,0.0,0.0,0.0706,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-14T21:00:00+00:00,95059.47,95279.99,0.002319810956236176,HOLD,HOLD,-0.1213,-0.4044,0.0,0.0,0.1213,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-14T22:00:00+00:00,95179.99,95619.62,0.004618933034138689,HOLD,HOLD,0.0643,0.2142,0.0,0.0,0.0643,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-14T23:00:00+00:00,94594.0,95596.24,0.01059517516967255,HOLD,HOLD,0.0658,0.2193,0.0,0.0,0.0658,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T00:00:00+00:00,95149.35,95362.0,0.0022349075427209346,HOLD,HOLD,0.0349,0.1164,0.0,0.0,0.0349,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T01:00:00+00:00,95650.17,95276.62,-0.0039053772721993375,HOLD,HOLD,-0.0088,-0.0295,0.0,0.0,0.0088,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T02:00:00+00:00,96482.77,95963.88,-0.005378058693795787,HOLD,HOLD,-0.0762,-0.254,0.0,0.0,0.0762,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T03:00:00+00:00,96417.12,95825.02,-0.006141025577200307,HOLD,HOLD,-0.0781,-0.2603,0.0,0.0,0.0781,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T04:00:00+00:00,96112.14,95821.79,-0.0030209503190752576,HOLD,HOLD,-0.0102,-0.0341,0.0,0.0,0.0102,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T05:00:00+00:00,96342.18,95881.82,-0.004778384711659899,HOLD,HOLD,-0.0091,-0.0302,0.0,0.0,0.0091,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T06:00:00+00:00,96121.27,95813.53,-0.003201580669918377,HOLD,HOLD,0.011,0.0367,0.0,0.0,0.011,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T07:00:00+00:00,96333.86,96099.99,-0.0024277029904126684,HOLD,HOLD,-0.0556,-0.1855,0.0,0.0,0.0556,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T08:00:00+00:00,95910.88,96116.94,0.0021484528136953562,HOLD,HOLD,-0.0758,-0.2527,0.0,0.0,0.0758,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T09:00:00+00:00,95808.44,96629.75,0.008572418045842283,HOLD,HOLD,-0.0318,-0.106,0.0,0.0,0.0318,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T10:00:00+00:00,95952.13,96444.71,0.005133601515672468,HOLD,HOLD,-0.1486,-0.4952,0.0,0.0,0.1486,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-15T11:00:00+00:00,95696.87,95627.13,-0.0007287594672635656,HOLD,HOLD,-0.0825,-0.275,0.0,0.0,0.0825,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T12:00:00+00:00,95814.08,95743.9,-0.0007324601979167108,HOLD,HOLD,-0.0823,-0.2742,0.0,0.0,0.0823,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T13:00:00+00:00,96370.16,95420.44,-0.009854917746323147,HOLD,HOLD,-0.1773,-0.5911,0.0,0.0,0.1773,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-15T14:00:00+00:00,96254.25,95531.13,-0.0075126033395927485,HOLD,HOLD,-0.1315,-0.4384,0.0,0.0,0.1315,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-15T15:00:00+00:00,96260.0,94573.46,-0.01752067317681273,HOLD,HOLD,-0.0938,-0.3126,0.0,0.0,0.0938,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T16:00:00+00:00,96162.84,94224.47,-0.020157162579640904,SELL,HOLD,0.0121,0.0403,0.0,0.0,0.0121,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T17:00:00+00:00,96238.5,94357.67,-0.019543425967777986,HOLD,HOLD,-0.0066,-0.0219,0.0,0.0,0.0066,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T18:00:00+00:00,96052.99,94049.64,-0.02085671669356681,SELL,HOLD,-0.0219,-0.073,0.0,0.0,0.0219,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T19:00:00+00:00,96012.01,94020.0,-0.02074750856689694,SELL,HOLD,0.0185,0.0617,0.0,0.0,0.0185,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T20:00:00+00:00,95277.52,94090.0,-0.01246380048515121,HOLD,HOLD,0.0732,0.244,0.0,0.0,0.0732,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T21:00:00+00:00,95279.99,93505.22,-0.01862689112372917,HOLD,HOLD,0.1084,0.3613,0.0,0.0,0.1084,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-15T22:00:00+00:00,95619.62,94183.36,-0.015020557496463537,HOLD,HOLD,0.0094,0.0313,0.0,0.0,0.0094,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-15T23:00:00+00:00,95596.24,94261.44,-0.013962892264381976,HOLD,HOLD,-0.0004,-0.0015,0.0,0.0,0.0004,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-11-16T00:00:00+00:00,95362.0,95290.01,-0.000754912858371314,HOLD,HOLD,-0.1305,-0.435,0.0,0.0,0.1305,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-11-16T01:00:00+00:00,95276.62,94768.02,-0.005338140668718005,HOLD,HOLD,-0.1497,-0.499,0.0,0.0,0.1497,Mixed signals with sentiment and technical indicators showing conflicting trends
